::1 - - [15/Sep/2022:14:04:36 +0000] "POST /brigade? HTTP/1.1" 201 135
::1 - - [15/Sep/2022:14:04:44 +0000] "OPTIONS /brigade? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:14:04:44 +0000] "POST /brigade? HTTP/1.1" 201 135
::1 - - [15/Sep/2022:14:05:01 +0000] "OPTIONS /brigade? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:14:05:01 +0000] "POST /brigade? HTTP/1.1" 201 135
::1 - - [15/Sep/2022:14:05:30 +0000] "OPTIONS /brigade? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:14:05:30 +0000] "POST /brigade? HTTP/1.1" 201 131
::1 - - [15/Sep/2022:14:05:41 +0000] "OPTIONS /brigade? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:14:05:41 +0000] "POST /brigade? HTTP/1.1" 201 135
::1 - - [15/Sep/2022:14:05:50 +0000] "GET /brigade? HTTP/1.1" 200 760
::1 - - [15/Sep/2022:14:05:50 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:14:07:09 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:14:07:09 +0000] "GET /brigade? HTTP/1.1" 200 1396
::1 - - [15/Sep/2022:14:09:43 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:14:09:43 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:00:20 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:00:20 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:00:44 +0000] "OPTIONS /brigade? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:16:00:46 +0000] "POST /brigade? HTTP/1.1" 201 137
::1 - - [15/Sep/2022:16:00:52 +0000] "GET /brigade? HTTP/1.1" 200 1632
::1 - - [15/Sep/2022:16:00:52 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:08:18 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:08:18 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:08:23 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:08:23 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:08:33 +0000] "OPTIONS /brigade/63234c2dd1445f1e1c016fb6? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:16:08:33 +0000] "DELETE /brigade/63234c2dd1445f1e1c016fb6? HTTP/1.1" 200 137
::1 - - [15/Sep/2022:16:15:34 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:15:34 +0000] "GET /brigade? HTTP/1.1" 200 1396
::1 - - [15/Sep/2022:16:17:00 +0000] "GET /armee? HTTP/1.1" 200 386
::1 - - [15/Sep/2022:16:17:07 +0000] "GET /armee? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:17:07 +0000] "GET /rmia? HTTP/1.1" 200 813
::1 - - [15/Sep/2022:16:22:27 +0000] "GET /bataillon? HTTP/1.1" 200 2
::1 - - [15/Sep/2022:16:22:27 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:24:11 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:24:11 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:25:04 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:25:04 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:29:02 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:29:02 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:30:12 +0000] "GET /bataillon? HTTP/1.1" 304 -
